ticker,company,keywords
DADA,Dada Nexus Limited,"['DADA', 'Dada Nexus']"
DASH,"DoorDash, Inc.","['DASH', 'DoorDash']"
DAWN,"Day One Biopharmaceuticals, Inc.","['DAWN', 'Day One Biopharmaceuticals']"
DBX,"Dropbox, Inc.","['DBX', 'Dropbox']"
DCBO,Docebo Inc.,"['DCBO', 'Docebo']"
DCGO,DocGo Inc.,"['DCGO', 'DocGo']"
DCOM,"Dime Community Bancshares, Inc.","['DCOM', 'Dime Community Bancshares']"
DCPH,"Deciphera Pharmaceuticals, Inc.","['DCPH', 'Deciphera Pharmaceuticals']"
DDOG,"Datadog, Inc.","['DDOG', 'Datadog']"
DENN,Denny's Corporation,"['DENN', ""Denny's""]"
DGII,Digi International Inc.,"['DGII', 'Digi']"
DH,Definitive Healthcare Corp.,"['DH', 'Definitive Healthcare']"
DHIL,"Diamond Hill Investment Group, Inc.","['DHIL', 'Diamond Hill Investment']"
DIOD,Diodes Incorporated,"['DIOD', 'Diodes']"
DISH,DISH Network Corporation,"['DISH', 'DISH Network']"
DKNG,DraftKings Inc.,"['DKNG', 'DraftKings']"
DLO,DLocal Limited,"['DLO', 'DLocal']"
DLTH,Duluth Holdings Inc.,"['DLTH', 'Duluth Holdings']"
DLTR,"Dollar Tree, Inc.","['DLTR', 'Dollar Tree']"
DMRC,Digimarc Corporation,"['DMRC', 'Digimarc']"
DNLI,Denali Therapeutics Inc.,"['DNLI', 'Denali Therapeutics']"
DNUT,"Krispy Kreme, Inc.","['DNUT', 'Krispy Kreme']"
DOCU,"DocuSign, Inc.","['DOCU', 'DocuSign']"
DOMO,"Domo, Inc.","['DOMO', 'Domo']"
DOOO,BRP Inc.,"['DOOO', 'BRP']"
DORM,"Dorman Products, Inc.","['DORM', 'Dorman Products']"
DOX,Amdocs Limited,"['DOX', 'Amdocs']"
DRIO,DarioHealth Corp.,"['DRIO', 'DarioHealth']"
DRVN,Driven Brands Holdings Inc.,"['DRVN', 'Driven Brands Holdings']"
DSGX,The Descartes Systems Group Inc.,"['DSGX', 'Descartes Systems']"
DSKE,"Daseke, Inc.","['DSKE', 'Daseke']"
DSP,Viant Technology Inc.,"['DSP', 'Viant Technology']"
DUOL,"Duolingo, Inc.","['DUOL', 'Duolingo']"
DVAX,Dynavax Technologies Corporation,"['DVAX', 'Dynavax Technologies']"
DXCM,"DexCom, Inc.","['DXCM', 'DexCom']"
DXPE,"DXP Enterprises, Inc.","['DXPE', 'DXP']"
DYN,"Dyne Therapeutics, Inc.","['DYN', 'Dyne Therapeutics']"
DZSI,DZS Inc.,"['DZSI', 'DZS']"
EA,Electronic Arts Inc.,"['EA', 'Electronic Arts']"
EBAY,eBay Inc.,"['EBAY', 'eBay']"
EBC,"Eastern Bankshares, Inc.","['EBC', 'Eastern Bankshares']"
EBIX,"Ebix, Inc.","['EBIX', 'Ebix']"
EBTC,"Enterprise Bancorp, Inc.","['EBTC', 'Enterprise Bancorp']"
ECPG,"Encore Capital Group, Inc.","['ECPG', 'Encore Capital']"
EDIT,"Editas Medicine, Inc.","['EDIT', 'Editas Medicine']"
EEFT,"Euronet Worldwide, Inc.","['EEFT', 'Euronet Worldwide']"
EFSC,Enterprise Financial Services Corp,"['EFSC', 'Enterprise Financial']"
EGBN,"Eagle Bancorp, Inc.","['EGBN', 'Eagle Bancorp']"
EGHT,"8x8, Inc.","['EGHT', '8x8']"
EGRX,"Eagle Pharmaceuticals, Inc.","['EGRX', 'Eagle Pharmaceuticals']"
EH,EHang Holdings Limited,"['EH', 'EHang Holdings']"
EHTH,"eHealth, Inc.","['EHTH', 'eHealth']"
EMBC,Embecta Corp.,"['EMBC', 'Embecta']"
ENPH,"Enphase Energy, Inc.","['ENPH', 'Enphase Energy']"
ENSG,"The Ensign Group, Inc.","['ENSG', 'Ensign']"
ENTA,"Enanta Pharmaceuticals, Inc.","['ENTA', 'Enanta Pharmaceuticals']"
ENTG,"Entegris, Inc.","['ENTG', 'Entegris']"
ENVX,Enovix Corporation,"['ENVX', 'Enovix']"
EOLS,"Evolus, Inc.","['EOLS', 'Evolus']"
EQIX,"Equinix, Inc.","['EQIX', 'Equinix']"
ERAS,"Erasca, Inc.","['ERAS', 'Erasca']"
ERIC,Telefonaktiebolaget LM Ericsson (publ),"['ERIC', 'Telefonaktiebolaget LM Ericsson (publ)']"
ERIE,Erie Indemnity Company,"['ERIE', 'Erie Indemnity']"
ERII,"Energy Recovery, Inc.","['ERII', 'Energy Recovery']"
ESGR,Enstar Group Limited,"['ESGR', 'Enstar']"
ESLT,Elbit Systems Ltd.,"['ESLT', 'Elbit Systems']"
ESTA,Establishment Labs Holdings Inc.,"['ESTA', 'Establishment Labs Holdings']"
ETNB,"89bio, Inc.","['ETNB', '89bio']"
ETSY,"Etsy, Inc.","['ETSY', 'Etsy']"
EVBG,"Everbridge, Inc.","['EVBG', 'Everbridge']"
EVCM,EverCommerce Inc.,"['EVCM', 'EverCommerce']"
EVER,"EverQuote, Inc.","['EVER', 'EverQuote']"
EVGO,"EVgo, Inc.","['EVGO', 'EVgo']"
EVRG,"Evergy, Inc.","['EVRG', 'Evergy']"
EWBC,"East West Bancorp, Inc.","['EWBC', 'East West Bancorp']"
EWCZ,"European Wax Center, Inc.","['EWCZ', 'European Wax Center']"
EWTX,"Edgewise Therapeutics, Inc.","['EWTX', 'Edgewise Therapeutics']"
EXAS,Exact Sciences Corporation,"['EXAS', 'Exact Sciences']"
EXC,Exelon Corporation,"['EXC', 'Exelon']"
EXEL,"Exelixis, Inc.","['EXEL', 'Exelixis']"
EXFY,"Expensify, Inc.","['EXFY', 'Expensify']"
EXLS,"ExlService Holdings, Inc.","['EXLS', 'ExlService Holdings']"
EXPE,"Expedia Group, Inc.","['EXPE', 'Expedia']"
EXPI,"eXp World Holdings, Inc.","['EXPI', 'eXp World Holdings']"
EXPO,"Exponent, Inc.","['EXPO', 'Exponent']"
EXTR,"Extreme Networks, Inc.","['EXTR', 'Extreme Networks']"
EYE,"National Vision Holdings, Inc.","['EYE', 'National Vision Holdings']"
EYPT,"EyePoint Pharmaceuticals, Inc.","['EYPT', 'EyePoint Pharmaceuticals']"
EZPW,"EZCORP, Inc.","['EZPW', 'EZCORP']"
FA,First Advantage Corporation,"['FA', 'First Advantage']"
FANG,"Diamondback Energy, Inc.","['FANG', 'Diamondback Energy']"
FANH,Fanhua Inc.,"['FANH', 'Fanhua']"
FARM,Farmer Bros. Co.,"['FARM', 'Farmer Bros']"
FARO,"FARO Technologies, Inc.","['FARO', 'FARO Technologies']"
FAST,Fastenal Company,"['FAST', 'Fastenal']"
FATE,"Fate Therapeutics, Inc.","['FATE', 'Fate Therapeutics']"
FBMS,"The First Bancshares, Inc.","['FBMS', 'First Bancshares']"
FBNC,First Bancorp,"['FBNC', 'First Bancorp']"
FCBC,"First Community Bankshares, Inc.","['FCBC', 'First Community Bankshares']"
FCEL,"FuelCell Energy, Inc.","['FCEL', 'FuelCell Energy']"
FCFS,"FirstCash Holdings, Inc.","['FCFS', 'FirstCash Holdings']"
FCNCA,"First Citizens BancShares, Inc.","['FCNCA', 'First Citizens BancShares']"
FDMT,"4D Molecular Therapeutics, Inc.","['FDMT', '4D Molecular Therapeutics']"
FELE,"Franklin Electric Co., Inc.","['FELE', 'Franklin Electric']"
FFBC,First Financial Bancorp.,"['FFBC', 'First Financial Bancorp']"
FFIC,Flushing Financial Corporation,"['FFIC', 'Flushing Financial']"
FFIN,"First Financial Bankshares, Inc.","['FFIN', 'First Financial Bankshares']"
FFIV,"F5, Inc.","['FFIV', 'F5']"
FHB,"First Hawaiian, Inc.","['FHB', 'First Hawaiian']"
FHTX,Foghorn Therapeutics Inc.,"['FHTX', 'Foghorn Therapeutics']"
FIBK,"First Interstate BancSystem, Inc.","['FIBK', 'First Interstate BancSystem']"
FIP,FTAI Infrastructure Inc.,"['FIP', 'FTAI Infrastructure']"
FISI,"Financial Institutions, Inc.","['FISI', 'Financial Institutions']"
FITB,Fifth Third Bancorp,"['FITB', 'Fifth Third Bancorp']"
FIVE,"Five Below, Inc.","['FIVE', 'Five Below']"
FIVN,"Five9, Inc.","['FIVN', 'Five9']"
FIXX,"Homology Medicines, Inc.","['FIXX', 'Homology Medicines']"
FIZZ,National Beverage Corp.,"['FIZZ', 'National Beverage']"
FLEX,Flex Ltd.,"['FLEX', 'Flex']"
FLGT,"Fulgent Genetics, Inc.","['FLGT', 'Fulgent Genetics']"
FLIC,The First of Long Island Corporation,"['FLIC', 'First of Long Island']"
FLL,"Full House Resorts, Inc.","['FLL', 'Full House Resorts']"
FLNC,"Fluence Energy, Inc.","['FLNC', 'Fluence Energy']"
FLUX,"Flux Power Holdings, Inc.","['FLUX', 'Flux Power Holdings']"
FLWS,"1-800-FLOWERS.COM, Inc.","['FLWS', '1-800-FLOWERSCOM']"
FLYW,Flywire Corporation,"['FLYW', 'Flywire']"
FMBH,"First Mid Bancshares, Inc.","['FMBH', 'First Mid Bancshares']"
FMNB,Farmers National Banc Corp.,"['FMNB', 'Farmers National Banc']"
FNKO,"Funko, Inc.","['FNKO', 'Funko']"
FNLC,"The First Bancorp, Inc.","['FNLC', 'First Bancorp']"
FOLD,"Amicus Therapeutics, Inc.","['FOLD', 'Amicus Therapeutics']"
FORA,Forian Inc.,"['FORA', 'Forian']"
FORM,"FormFactor, Inc.","['FORM', 'FormFactor']"
FORR,"Forrester Research, Inc.","['FORR', 'Forrester Research']"
FOSL,"Fossil Group, Inc.","['FOSL', 'Fossil']"
FOX,Fox Corporation,"['FOX', 'Fox']"
FOXA,Fox Corporation,"['FOXA', 'Fox']"
FOXF,Fox Factory Holding Corp.,"['FOXF', 'Fox Factory Holding']"
FREE,"Whole Earth Brands, Inc.","['FREE', 'Whole Earth Brands']"
FRME,First Merchants Corporation,"['FRME', 'First Merchants']"
FROG,JFrog Ltd.,"['FROG', 'JFrog']"
FRPH,"FRP Holdings, Inc.","['FRPH', 'FRP Holdings']"
FRPT,"Freshpet, Inc.","['FRPT', 'Freshpet']"
FRSH,Freshworks Inc.,"['FRSH', 'Freshworks']"
FSBC,Five Star Bancorp,"['FSBC', 'Five Star Bancorp']"
FSLR,"First Solar, Inc.","['FSLR', 'First Solar']"
FSV,FirstService Corporation,"['FSV', 'FirstService']"
FTAI,FTAI Aviation Ltd.,"['FTAI', 'FTAI Aviation']"
FTCI,"FTC Solar, Inc.","['FTCI', 'FTC Solar']"
FTDR,"Frontdoor, Inc.","['FTDR', 'Frontdoor']"
FTNT,"Fortinet, Inc.","['FTNT', 'Fortinet']"
FTRE,Fortrea Holdings Inc.,"['FTRE', 'Fortrea Holdings']"
FULC,"Fulcrum Therapeutics, Inc.","['FULC', 'Fulcrum Therapeutics']"
FULT,Fulton Financial Corporation,"['FULT', 'Fulton Financial']"
FUTU,Futu Holdings Limited,"['FUTU', 'Futu Holdings']"
FWONA,Formula One Group,"['FWONA', 'Formula One']"
FWONK,Formula One Group,"['FWONK', 'Formula One']"
FWRD,Forward Air Corporation,"['FWRD', 'Forward Air']"
FWRG,"First Watch Restaurant Group, Inc.","['FWRG', 'First Watch']"
FYBR,"Frontier Communications Parent, Inc.","['FYBR', 'Frontier Communications Parent']"
GABC,"German American Bancorp, Inc.","['GABC', 'German American Bancorp']"
GAMB,Gambling.com Group Limited,"['GAMB', 'Gamblingcom']"
GAN,GAN Limited,"['GAN', 'GAN']"
GBDC,"Golub Capital BDC, Inc.","['GBDC', 'Golub Capital BDC']"
GBIO,Generation Bio Co.,"['GBIO', 'Generation Bio']"
GCMG,"Grosvenor Capital Management, L.P.","['GCMG', 'Grosvenor Capital Management']"
GDEN,"Golden Entertainment, Inc.","['GDEN', 'Golden Entertainment']"
GDRX,"GoodRx Holdings, Inc.","['GDRX', 'GoodRx Holdings']"
GDS,GDS Holdings Limited,"['GDS', 'GDS Holdings']"
GDYN,"Grid Dynamics Holdings, Inc.","['GDYN', 'Grid Dynamics Holdings']"
GEHC,GE HealthCare Technologies Inc.,"['GEHC', 'GE HealthCare Technologies']"
GEN,Gen Digital Inc.,"['GEN', 'Gen Digital']"
GEVO,"Gevo, Inc.","['GEVO', 'Gevo']"
GFS,GLOBALFOUNDRIES Inc.,"['GFS', 'GLOBALFOUNDRIES']"
GGAL,Grupo Financiero Galicia S.A.,"['GGAL', 'Grupo Financiero Galicia']"
GGR,Gogoro Inc.,"['GGR', 'Gogoro']"
GH,"Guardant Health, Inc.","['GH', 'Guardant Health']"
GIII,"G-III Apparel Group, Ltd.","['GIII', 'G-III Apparel']"
GILD,"Gilead Sciences, Inc.","['GILD', 'Gilead Sciences']"
GLBE,Global-e Online Ltd.,"['GLBE', 'Global-e Online']"
GLDD,Great Lakes Dredge & Dock Corporation,"['GLDD', 'Great Lakes Dredge & Dock']"
GLNG,Golar LNG Limited,"['GLNG', 'Golar LNG']"
GLPG,Galapagos NV,"['GLPG', 'Galapagos NV']"
GLPI,"Gaming and Leisure Properties, Inc.","['GLPI', 'Gaming Leisure Properties']"
GMAB,Genmab A/S,"['GMAB', 'Genmab A/S']"
GNTX,Gentex Corporation,"['GNTX', 'Gentex']"
GO,Grocery Outlet Holding Corp.,"['GO', 'Grocery Outlet Holding']"
GOCO,"GoHealth, Inc.","['GOCO', 'GoHealth']"
GOGL,Golden Ocean Group Limited,"['GOGL', 'Golden Ocean']"
GOGO,Gogo Inc.,"['GOGO', 'Gogo']"
GOOD,Gladstone Commercial Corporation,"['GOOD', 'Gladstone Commercial']"
GOOG,Alphabet Inc.,"['GOOG', 'Alphabet']"
GOOGL,Alphabet Inc.,"['GOOGL', 'Alphabet']"
GPRE,Green Plains Inc.,"['GPRE', 'Green Plains']"
GPRO,"GoPro, Inc.","['GPRO', 'GoPro']"
GRAB,Grab Holdings Limited,"['GRAB', 'Grab Holdings']"
GRCL,Gracell Biotechnologies Inc.,"['GRCL', 'Gracell Biotechnologies']"
GRFS,"Grifols, S.A.","['GRFS', 'Grifols']"
GRPN,"Groupon, Inc.","['GRPN', 'Groupon']"
GRTS,"Gritstone bio, Inc.","['GRTS', 'Gritstone bio']"
GRWG,GrowGeneration Corp.,"['GRWG', 'GrowGeneration']"
GSBC,"Great Southern Bancorp, Inc.","['GSBC', 'Great Southern Bancorp']"
GSHD,"Goosehead Insurance, Inc","['GSHD', 'Goosehead Insurance']"
GSM,Ferroglobe PLC,"['GSM', 'Ferroglobe']"
GT,The Goodyear Tire & Rubber Company,"['GT', 'Goodyear Tire & Rubber']"
GTHX,"G1 Therapeutics, Inc.","['GTHX', 'G1 Therapeutics']"
GTLB,GitLab Inc.,"['GTLB', 'GitLab']"
GTX,Garrett Motion Inc.,"['GTX', 'Garrett Motion']"
GWRS,"Global Water Resources, Inc.","['GWRS', 'Global Water Resources']"
HA,"Hawaiian Holdings, Inc.","['HA', 'Hawaiian Holdings']"
HAFC,Hanmi Financial Corporation,"['HAFC', 'Hanmi Financial']"
HAIN,"The Hain Celestial Group, Inc.","['HAIN', 'Hain Celestial']"
HALO,"Halozyme Therapeutics, Inc.","['HALO', 'Halozyme Therapeutics']"
HAS,"Hasbro, Inc.","['HAS', 'Hasbro']"
HAYN,"Haynes International, Inc.","['HAYN', 'Haynes']"
HBAN,Huntington Bancshares Incorporated,"['HBAN', 'Huntington Bancshares']"
HBIO,"Harvard Bioscience, Inc.","['HBIO', 'Harvard Bioscience']"
HBNC,"Horizon Bancorp, Inc.","['HBNC', 'Horizon Bancorp']"
HBT,"HBT Financial, Inc.","['HBT', 'HBT Financial']"
HCAT,"Health Catalyst, Inc.","['HCAT', 'Health Catalyst']"
HCKT,"The Hackett Group, Inc.","['HCKT', 'Hackett']"
HCM,HUTCHMED (China) Limited,"['HCM', 'HUTCHMED (China)']"
HCP,"HashiCorp, Inc.","['HCP', 'HashiCorp']"
HCSG,"Healthcare Services Group, Inc.","['HCSG', 'Healthcare']"
HDSN,"Hudson Technologies, Inc.","['HDSN', 'Hudson Technologies']"
HEAR,Turtle Beach Corporation,"['HEAR', 'Turtle Beach']"
HEES,"H&E Equipment Services, Inc.","['HEES', 'H&E Equipment']"
HELE,Helen of Troy Limited,"['HELE', 'Helen of Troy']"
HEPS,D-Market Elektronik Hizmetler ve Ticaret A.S.,"['HEPS', 'D-Market Elektronik Hizmetler ve Ticaret AS']"
HFWA,Heritage Financial Corporation,"['HFWA', 'Heritage Financial']"
HIBB,"Hibbett, Inc.","['HIBB', 'Hibbett']"
HIFS,Hingham Institution for Savings,"['HIFS', 'Hingham Institution for Savings']"
HIMX,"Himax Technologies, Inc.","['HIMX', 'Himax Technologies']"
HLIT,Harmonic Inc.,"['HLIT', 'Harmonic']"
HLMN,Hillman Solutions Corp.,"['HLMN', 'Hillman Solutions']"
HLNE,Hamilton Lane Incorporated,"['HLNE', 'Hamilton Lane']"
HMST,"HomeStreet, Inc.","['HMST', 'HomeStreet']"
HNRG,Hallador Energy Company,"['HNRG', 'Hallador Energy']"
HNST,"The Honest Company, Inc.","['HNST', 'Honest']"
HOFT,Hooker Furnishings Corporation,"['HOFT', 'Hooker Furnishings']"
HOLI,Hollysys Automation Technologies Ltd.,"['HOLI', 'Hollysys Automation Technologies']"
HOLX,"Hologic, Inc.","['HOLX', 'Hologic']"
HON,Honeywell International Inc.,"['HON', 'Honeywell']"
HONE,"HarborOne Bancorp, Inc.","['HONE', 'HarborOne Bancorp']"
HOOD,"Robinhood Markets, Inc.","['HOOD', 'Robinhood Markets']"
HOPE,"Hope Bancorp, Inc.","['HOPE', 'Hope Bancorp']"
HPK,"HighPeak Energy, Inc.","['HPK', 'HighPeak Energy']"
HQY,"HealthEquity, Inc.","['HQY', 'HealthEquity']"
HRMY,"Harmony Biosciences Holdings, Inc.","['HRMY', 'Harmony Biosciences Holdings']"
HRTX,"Heron Therapeutics, Inc.","['HRTX', 'Heron Therapeutics']"
HSIC,"Henry Schein, Inc.","['HSIC', 'Henry Schein']"
HSII,"Heidrick & Struggles International, Inc.","['HSII', 'Heidrick & Struggles']"
HST,"Host Hotels & Resorts, Inc.","['HST', 'Host & Resorts']"
HSTM,"HealthStream, Inc.","['HSTM', 'HealthStream']"
HTBI,"HomeTrust Bancshares, Inc.","['HTBI', 'HomeTrust Bancshares']"
HTBK,Heritage Commerce Corp,"['HTBK', 'Heritage Commerce']"
HTHT,H World Group Limited,"['HTHT', 'H World']"
HTLD,"Heartland Express, Inc.","['HTLD', 'Heartland Express']"
HTLF,"Heartland Financial USA, Inc.","['HTLF', 'Heartland Financial USA']"
HTZ,"Hertz Global Holdings, Inc.","['HTZ', 'Hertz Global Holdings']"
HUBG,"Hub Group, Inc.","['HUBG', 'Hub']"
HUMA,"Humacyte, Inc.","['HUMA', 'Humacyte']"
HURN,Huron Consulting Group Inc.,"['HURN', 'Huron Consulting']"
HWC,Hancock Whitney Corporation,"['HWC', 'Hancock Whitney']"
HWKN,"Hawkins, Inc.","['HWKN', 'Hawkins']"
IAC,IAC Inc.,"['IAC', 'IAC']"
IART,Integra LifeSciences Holdings Corporation,"['IART', 'Integra LifeSciences Holdings']"
IAS,Integral Ad Science Holding Corp.,"['IAS', 'Integral Ad Science Holding']"
IBCP,Independent Bank Corporation,"['IBCP', 'Independent']"
IBKR,"Interactive Brokers Group, Inc.","['IBKR', 'Interactive Brokers']"
IBOC,International Bancshares Corporation,"['IBOC', 'Bancshares']"
IBTX,"Independent Bank Group, Inc.","['IBTX', 'Independent']"
ICFI,"ICF International, Inc.","['ICFI', 'ICF']"
ICHR,"Ichor Holdings, Ltd.","['ICHR', 'Ichor Holdings']"
ICLR,ICON Public Limited Company,"['ICLR', 'ICON Public']"
ICUI,"ICU Medical, Inc.","['ICUI', 'ICU Medical']"
ICVX,"Icosavax, Inc.","['ICVX', 'Icosavax']"
IDCC,"InterDigital, Inc.","['IDCC', 'InterDigital']"
IDXX,"IDEXX Laboratories, Inc.","['IDXX', 'IDEXX Laboratories']"
IDYA,"IDEAYA Biosciences, Inc.","['IDYA', 'IDEAYA Biosciences']"
IEP,Icahn Enterprises L.P.,"['IEP', 'Icahn']"
IESC,"IES Holdings, Inc.","['IESC', 'IES Holdings']"
IGIC,International General Insurance Holdings Ltd.,"['IGIC', 'General Insurance Holdings']"
IGMS,"IGM Biosciences, Inc.","['IGMS', 'IGM Biosciences']"
IHRT,"iHeartMedia, Inc.","['IHRT', 'iHeartMedia']"
IIIV,"i3 Verticals, Inc.","['IIIV', 'i3 Verticals']"
IKNA,"Ikena Oncology, Inc.","['IKNA', 'Ikena Oncology']"
ILMN,"Illumina, Inc.","['ILMN', 'Illumina']"
ILPT,Industrial Logistics Properties Trust,"['ILPT', 'Industrial Logistics Properties Trust']"
IMCR,Immunocore Holdings plc,"['IMCR', 'Immunocore Holdings']"
IMGN,"ImmunoGen, Inc.","['IMGN', 'ImmunoGen']"
IMKTA,"Ingles Markets, Incorporated","['IMKTA', 'Ingles Markets']"
IMMR,Immersion Corporation,"['IMMR', 'Immersion']"
IMTX,Immatics N.V.,"['IMTX', 'Immatics NV']"
IMVT,"Immunovant, Inc.","['IMVT', 'Immunovant']"
IMXI,"International Money Express, Inc.","['IMXI', 'Money Express']"
INBK,First Internet Bancorp,"['INBK', 'First Internet Bancorp']"
INBX,"Inhibrx, Inc.","['INBX', 'Inhibrx']"
INCY,Incyte Corporation,"['INCY', 'Incyte']"
INDB,Independent Bank Corp.,"['INDB', 'Independent']"
INDI,"indie Semiconductor, Inc.","['INDI', 'indie Semiconductor']"
INFN,Infinera Corporation,"['INFN', 'Infinera']"
INGN,"Inogen, Inc.","['INGN', 'Inogen']"
INMD,InMode Ltd.,"['INMD', 'InMode']"
INNV,InnovAge Holding Corp.,"['INNV', 'InnovAge Holding']"
INOD,Innodata Inc.,"['INOD', 'Innodata']"
INSM,Insmed Incorporated,"['INSM', 'Insmed']"
INTA,"Intapp, Inc.","['INTA', 'Intapp']"
INTC,Intel Corporation,"['INTC', 'Intel']"
INTU,Intuit Inc.,"['INTU', 'Intuit']"
INVA,"Innoviva, Inc.","['INVA', 'Innoviva']"
INVE,"Identiv, Inc.","['INVE', 'Identiv']"
INVZ,Innoviz Technologies Ltd.,"['INVZ', 'Innoviz Technologies']"
IONS,"Ionis Pharmaceuticals, Inc.","['IONS', 'Ionis Pharmaceuticals']"
IOSP,Innospec Inc.,"['IOSP', 'Innospec']"
IOVA,"Iovance Biotherapeutics, Inc.","['IOVA', 'Iovance Biotherapeutics']"
IPAR,"Inter Parfums, Inc.","['IPAR', 'Inter Parfums']"
IPGP,IPG Photonics Corporation,"['IPGP', 'IPG Photonics']"
IPSC,"Century Therapeutics, Inc.","['IPSC', 'Century Therapeutics']"
IPWR,Ideal Power Inc.,"['IPWR', 'Ideal Power']"
IQ,"iQIYI, Inc.","['IQ', 'iQIYI']"
IRBT,iRobot Corporation,"['IRBT', 'iRobot']"
IRDM,Iridium Communications Inc.,"['IRDM', 'Iridium Communications']"
IRMD,IRadimed Corporation,"['IRMD', 'IRadimed']"
IRTC,"iRhythm Technologies, Inc.","['IRTC', 'iRhythm Technologies']"
IRWD,"Ironwood Pharmaceuticals, Inc.","['IRWD', 'Ironwood Pharmaceuticals']"
ISRG,"Intuitive Surgical, Inc.","['ISRG', 'Intuitive Surgical']"
ITCI,"Intra-Cellular Therapies, Inc.","['ITCI', 'Intra-Cellular Therapies']"
ITOS,"iTeos Therapeutics, Inc.","['ITOS', 'iTeos Therapeutics']"
ITRI,"Itron, Inc.","['ITRI', 'Itron']"
ITRN,Ituran Location and Control Ltd.,"['ITRN', 'Ituran Location Control']"
IVVD,"Invivyd, Inc.","['IVVD', 'Invivyd']"
JACK,Jack in the Box Inc.,"['JACK', 'Jack in Box']"
JAKK,"JAKKS Pacific, Inc.","['JAKK', 'JAKKS Pacific']"
JAMF,Jamf Holding Corp.,"['JAMF', 'Jamf Holding']"
JANX,"Janux Therapeutics, Inc.","['JANX', 'Janux Therapeutics']"
JAZZ,Jazz Pharmaceuticals plc,"['JAZZ', 'Jazz Pharmaceuticals']"
JBHT,"J.B. Hunt Transport Services, Inc.","['JBHT', 'JB Hunt Transport']"
JBLU,JetBlue Airways Corporation,"['JBLU', 'JetBlue Airways']"
JBSS,"John B. Sanfilippo & Son, Inc.","['JBSS', 'John B Sanfilippo & Son']"
JD,"JD.com, Inc.","['JD', 'JDcom']"
JJSF,J&J Snack Foods Corp.,"['JJSF', 'J&J Snack Foods']"
JKHY,"Jack Henry & Associates, Inc.","['JKHY', 'Jack Henry &']"
JOUT,Johnson Outdoors Inc.,"['JOUT', 'Johnson Outdoors']"
JRVR,"James River Group Holdings, Ltd.","['JRVR', 'James River Holdings']"
JYNT,The Joint Corp.,"['JYNT', 'Joint']"
KALU,Kaiser Aluminum Corporation,"['KALU', 'Kaiser Aluminum']"
KALV,"KalVista Pharmaceuticals, Inc.","['KALV', 'KalVista Pharmaceuticals']"
KARO,Karooooo Ltd.,"['KARO', 'Karooooo']"
KDP,Keurig Dr Pepper Inc.,"['KDP', 'Keurig Dr Pepper']"
KE,"Kimball Electronics, Inc.","['KE', 'Kimball Electronics']"
KELYA,"Kelly Services, Inc.","['KELYA', 'Kelly']"
KFRC,Kforce Inc.,"['KFRC', 'Kforce']"
KHC,The Kraft Heinz Company,"['KHC', 'Kraft Heinz']"
KIDS,OrthoPediatrics Corp.,"['KIDS', 'OrthoPediatrics']"
KIRK,"Kirkland's, Inc.","['KIRK', ""Kirkland's""]"
KLAC,KLA Corporation,"['KLAC', 'KLA']"
KLIC,"Kulicke and Soffa Industries, Inc.","['KLIC', 'Kulicke Soffa Industries']"
KLTR,"Kaltura, Inc.","['KLTR', 'Kaltura']"
KLXE,"KLX Energy Services Holdings, Inc.","['KLXE', 'KLX Energy Holdings']"
KMDA,Kamada Ltd.,"['KMDA', 'Kamada']"
KNDI,"Kandi Technologies Group, Inc.","['KNDI', 'Kandi Technologies']"
KNSA,"Kiniksa Pharmaceuticals, Ltd.","['KNSA', 'Kiniksa Pharmaceuticals']"
KOD,Kodiak Sciences Inc.,"['KOD', 'Kodiak Sciences']"
KOPN,Kopin Corporation,"['KOPN', 'Kopin']"
KPTI,Karyopharm Therapeutics Inc.,"['KPTI', 'Karyopharm Therapeutics']"
KRNT,Kornit Digital Ltd.,"['KRNT', 'Kornit Digital']"
KRNY,Kearny Financial Corp.,"['KRNY', 'Kearny Financial']"
KRON,"Kronos Bio, Inc.","['KRON', 'Kronos Bio']"
KROS,"Keros Therapeutics, Inc.","['KROS', 'Keros Therapeutics']"
KRTX,"Karuna Therapeutics, Inc.","['KRTX', 'Karuna Therapeutics']"
KRUS,"Kura Sushi USA, Inc.","['KRUS', 'Kura Sushi USA']"
KRYS,"Krystal Biotech, Inc.","['KRYS', 'Krystal Biotech']"
KTOS,"Kratos Defense & Security Solutions, Inc.","['KTOS', 'Kratos Defense & Security Solutions']"
KURA,"Kura Oncology, Inc.","['KURA', 'Kura Oncology']"
KYMR,"Kymera Therapeutics, Inc.","['KYMR', 'Kymera Therapeutics']"
KZR,"Kezar Life Sciences, Inc.","['KZR', 'Kezar Life Sciences']"
LAKE,"Lakeland Industries, Inc.","['LAKE', 'Lakeland Industries']"
LAMR,Lamar Advertising Company,"['LAMR', 'Lamar Advertising']"
LANC,Lancaster Colony Corporation,"['LANC', 'Lancaster Colony']"
LAND,Gladstone Land Corporation,"['LAND', 'Gladstone Land']"
LASR,"nLIGHT, Inc.","['LASR', 'nLIGHT']"
LAUR,"Laureate Education, Inc.","['LAUR', 'Laureate Education']"
LAZY,"Lazydays Holdings, Inc.","['LAZY', 'Lazydays Holdings']"
LBAI,"Lakeland Bancorp, Inc.","['LBAI', 'Lakeland Bancorp']"
LBC,Luther Burbank Corporation,"['LBC', 'Luther Burbank']"
