ticker,company,keywords
TROX,Tronox Holdings plc,"['TROX', 'Tronox Holdings']"
TRP,TC Energy Corporation,"['TRP', 'TC Energy']"
TRTL,TortoiseEcofin Acquisition Corp. III,"['TRTL', 'TortoiseEcofin Acquisition III']"
TRTX,"TPG RE Finance Trust, Inc.","['TRTX', 'TPG RE Finance Trust']"
TRU,TransUnion,"['TRU', 'TransUnion']"
TRV,"The Travelers Companies, Inc.","['TRV', 'Travelers Companies']"
TS,Tenaris S.A.,"['TS', 'Tenaris']"
TSE,Trinseo PLC,"['TSE', 'Trinseo']"
TSI,"TCW Strategic Income Fund, Inc.","['TSI', 'TCW Strategic Income Fund']"
TSLX,"Sixth Street Specialty Lending, Inc.","['TSLX', 'Sixth Street Specialty Lending']"
TSM,Taiwan Semiconductor Manufacturing Company Limited,"['TSM', 'Taiwan Semiconductor']"
TSN,"Tyson Foods, Inc.","['TSN', 'Tyson Foods']"
TSQ,"Townsquare Media, Inc.","['TSQ', 'Townsquare Media']"
TT,Trane Technologies plc,"['TT', 'Trane Technologies']"
TTC,The Toro Company,"['TTC', 'Toro']"
TTE,TotalEnergies SE,"['TTE', 'TotalEnergies SE']"
TTI,"TETRA Technologies, Inc.","['TTI', 'TETRA Technologies']"
TTP,"Tortoise Pipeline & Energy Fund, Inc.","['TTP', 'Tortoise Pipeline & Energy Fund']"
TU,TELUS Corporation,"['TU', 'TELUS']"
TUP,Tupperware Brands Corporation,"['TUP', 'Tupperware Brands']"
TUYA,Tuya Inc.,"['TUYA', 'Tuya']"
TV,"Grupo Televisa, S.A.B.","['TV', 'Grupo Televisa SAB']"
TVC,Tennessee Valley Authority PARRS D 2028,"['TVC', 'Tennessee Valley Authority PARRS D 2028']"
TVE,Tennessee Valley Authority PARRS A 2029,"['TVE', 'Tennessee Valley Authority PARRS A 2029']"
TWI,"Titan International, Inc.","['TWI', 'Titan']"
TWLO,Twilio Inc.,"['TWLO', 'Twilio']"
TWN,"The Taiwan Fund, Inc.","['TWN', 'Taiwan Fund']"
TWO,Two Harbors Investment Corp.,"['TWO', 'Two Harbors Investment']"
TWOA,two,"['TWOA', 'two']"
TX,Ternium S.A.,"['TX', 'Ternium']"
TXO,TXO Partners L.P.,"['TXO', 'TXO Partners']"
TXT,Textron Inc.,"['TXT', 'Textron']"
TY,Tri-Continental Corporation,"['TY', 'Tri-Continental']"
TYG,Tortoise Energy Infrastructure Corporation,"['TYG', 'Tortoise Energy Infrastructure']"
TYL,"Tyler Technologies, Inc.","['TYL', 'Tyler Technologies']"
U,Unity Software Inc.,"['U', 'Unity Software']"
UA,"Under Armour, Inc.","['UA', 'Under Armour']"
UAA,"Under Armour, Inc.","['UAA', 'Under Armour']"
UAN,"CVR Partners, LP","['UAN', 'CVR Partners']"
UBER,"Uber Technologies, Inc.","['UBER', 'Uber Technologies']"
UBS,UBS Group AG,"['UBS', 'UBS AG']"
UDR,"UDR, Inc.","['UDR', 'UDR']"
UE,Urban Edge Properties,"['UE', 'Urban Edge Properties']"
UFI,"Unifi, Inc.","['UFI', 'Unifi']"
UGI,UGI Corporation,"['UGI', 'UGI']"
UGIC,UGI Corporation,"['UGIC', 'UGI']"
UGP,Ultrapar Participações S.A.,"['UGP', 'Ultrapar Participações']"
UHAL,U-Haul Holding Company,"['UHAL', 'U-Haul Holding']"
UHS,"Universal Health Services, Inc.","['UHS', 'Universal Health']"
UHT,Universal Health Realty Income Trust,"['UHT', 'Universal Health Realty Income Trust']"
UI,Ubiquiti Inc.,"['UI', 'Ubiquiti']"
UIS,Unisys Corporation,"['UIS', 'Unisys']"
UL,Unilever PLC,"['UL', 'Unilever']"
UMC,United Microelectronics Corporation,"['UMC', 'United Microelectronics']"
UMH,"UMH Properties, Inc.","['UMH', 'UMH Properties']"
UNF,UniFirst Corporation,"['UNF', 'UniFirst']"
UNFI,"United Natural Foods, Inc.","['UNFI', 'United Natural Foods']"
UNH,UnitedHealth Group Incorporated,"['UNH', 'UnitedHealth']"
UNM,Unum Group,"['UNM', 'Unum']"
UNMA,Unum Group 6.250% JR NT58,"['UNMA', 'Unum 6250% JR NT58']"
UNP,Union Pacific Corporation,"['UNP', 'Union Pacific']"
UP,Wheels Up Experience Inc.,"['UP', 'Wheels Up Experience']"
UPS,"United Parcel Service, Inc.","['UPS', 'United Parcel']"
URI,"United Rentals, Inc.","['URI', 'United Rentals']"
USA,Liberty All-Star Equity Fund,"['USA', 'Liberty All-Star Equity Fund']"
USAC,"USA Compression Partners, LP","['USAC', 'USA Compression Partners']"
USB,U.S. Bancorp,"['USB', 'US Bancorp']"
USFD,US Foods Holding Corp.,"['USFD', 'US Foods Holding']"
USM,United States Cellular Corporation,"['USM', 'United States Cellular']"
USNA,"USANA Health Sciences, Inc.","['USNA', 'USANA Health Sciences']"
USPH,"U.S. Physical Therapy, Inc.","['USPH', 'US Physical Therapy']"
UTF,"Cohen & Steers Infrastructure Fund, Inc","['UTF', 'Cohen & Steers Infrastructure Fund']"
UTI,"Universal Technical Institute, Inc.","['UTI', 'Universal Technical Institute']"
UTL,Unitil Corporation,"['UTL', 'Unitil']"
UTZ,"Utz Brands, Inc.","['UTZ', 'Utz Brands']"
UVE,"Universal Insurance Holdings, Inc.","['UVE', 'Universal Insurance Holdings']"
UVV,Universal Corporation,"['UVV', 'Universal']"
UWMC,UWM Holdings Corporation,"['UWMC', 'UWM Holdings']"
UZD,,"['UZD', '']"
UZE,,"['UZE', '']"
UZF,,"['UZF', '']"
V,Visa Inc.,"['V', 'Visa']"
VAC,Marriott Vacations Worldwide Corporation,"['VAC', 'Marriott Vacations Worldwide']"
VAL,Valaris Limited,"['VAL', 'Valaris']"
VALE,Vale S.A.,"['VALE', 'Vale']"
VAPO,"Vapotherm, Inc.","['VAPO', 'Vapotherm']"
VATE,INNOVATE Corp.,"['VATE', 'INNOVATE']"
VBF,Invesco Bond Fund,"['VBF', 'Invesco Bond Fund']"
VCV,Invesco California Value Municipal Income Trust,"['VCV', 'Invesco California Value Municipal Income Trust']"
VEEV,Veeva Systems Inc.,"['VEEV', 'Veeva Systems']"
VEL,"Velocity Financial, Inc.","['VEL', 'Velocity Financial']"
VET,Vermilion Energy Inc.,"['VET', 'Vermilion Energy']"
VFC,V.F. Corporation,"['VFC', 'VF']"
VGI,Virtus Global Multi-Sector Income Fund,"['VGI', 'Virtus Global Multi-Sector Income Fund']"
VGM,Invesco Trust for Investment Grade Municipals,"['VGM', 'Invesco Trust for Investment Grade Municipals']"
VGR,Vector Group Ltd.,"['VGR', 'Vector']"
VHC,VirnetX Holding Corporation,"['VHC', 'VirnetX Holding']"
VHI,"Valhi, Inc.","['VHI', 'Valhi']"
VIAO,VIA optronics AG,"['VIAO', 'VIA optronics AG']"
VICI,VICI Properties Inc.,"['VICI', 'VICI Properties']"
VIPS,Vipshop Holdings Limited,"['VIPS', 'Vipshop Holdings']"
VIST,"Vista Energy, S.A.B. de C.V.","['VIST', 'Vista Energy SAB de CV']"
VIV,Telefônica Brasil S.A.,"['VIV', 'Telefônica Brasil']"
VKQ,Invesco Municipal Trust,"['VKQ', 'Invesco Municipal Trust']"
VLD,"Velo3D, Inc.","['VLD', 'Velo3D']"
VLN,Valens Semiconductor Ltd.,"['VLN', 'Valens Semiconductor']"
VLO,Valero Energy Corporation,"['VLO', 'Valero Energy']"
VLRS,"Controladora Vuela Compañía de Aviación, S.A.B. de C.V.","['VLRS', 'Controladora Vuela Compañía de Aviación SAB de CV']"
VLT,Invesco High Income Trust II,"['VLT', 'Invesco High Income Trust II']"
VLTO,Veralto Corporation,"['VLTO', 'Veralto']"
VMC,Vulcan Materials Company,"['VMC', 'Vulcan Materials']"
VMI,"Valmont Industries, Inc.","['VMI', 'Valmont Industries']"
VMO,Invesco Municipal Opportunity Trust,"['VMO', 'Invesco Municipal Opportunity Trust']"
VNCE,Vince Holding Corp.,"['VNCE', 'Vince Holding']"
VNO,Vornado Realty Trust,"['VNO', 'Vornado Realty Trust']"
VNT,Vontier Corporation,"['VNT', 'Vontier']"
VOC,VOC Energy Trust,"['VOC', 'VOC Energy Trust']"
VOYA,"Voya Financial, Inc.","['VOYA', 'Voya Financial']"
VPG,"Vishay Precision Group, Inc.","['VPG', 'Vishay Precision']"
VPV,Invesco Pennsylvania Value Municipal Income Trust,"['VPV', 'Invesco Pennsylvania Value Municipal Income Trust']"
VRE,"Veris Residential, Inc.","['VRE', 'Veris Residential']"
VRT,Vertiv Holdings Co,"['VRT', 'Vertiv Holdings']"
VSCO,Victoria's Secret & Co.,"['VSCO', ""Victoria's Secret &""]"
VSH,"Vishay Intertechnology, Inc.","['VSH', 'Vishay Intertechnology']"
VST,Vistra Corp.,"['VST', 'Vistra']"
VSTO,Vista Outdoor Inc.,"['VSTO', 'Vista Outdoor']"
VSTS,Vestis Corporation,"['VSTS', 'Vestis']"
VTEX,VTEX,"['VTEX', 'VTEX']"
VTLE,"Vital Energy, Inc.","['VTLE', 'Vital Energy']"
VTMX,"Corporación Inmobiliaria Vesta, S.A.B. de C.V.","['VTMX', 'Corporación Inmobiliaria Vesta SAB de CV']"
VTN,Invesco Trust for Investment Grade New York Municipals,"['VTN', 'Invesco Trust for Investment Grade New York Municipals']"
VTOL,Bristow Group Inc.,"['VTOL', 'Bristow']"
VTR,"Ventas, Inc.","['VTR', 'Ventas']"
VTS,"Vitesse Energy, Inc.","['VTS', 'Vitesse Energy']"
VVI,Viad Corp,"['VVI', 'Viad']"
VVR,Invesco Senior Income Trust,"['VVR', 'Invesco Senior Income Trust']"
VVV,Valvoline Inc.,"['VVV', 'Valvoline']"
VVX,"V2X, Inc.","['VVX', 'V2X']"
VYX,NCR Voyix Corporation,"['VYX', 'NCR Voyix']"
VZIO,VIZIO Holding Corp.,"['VZIO', 'VIZIO Holding']"
W,Wayfair Inc.,"['W', 'Wayfair']"
WAB,Westinghouse Air Brake Technologies Corporation,"['WAB', 'Westinghouse Air Brake Technologies']"
WAL,Western Alliance Bancorporation,"['WAL', 'Western Alliance Bancorporation']"
WAT,Waters Corporation,"['WAT', 'Waters']"
WBS,Webster Financial Corporation,"['WBS', 'Webster Financial']"
WBX,Wallbox N.V.,"['WBX', 'Wallbox NV']"
WCC,"WESCO International, Inc.","['WCC', 'WESCO']"
WCN,"Waste Connections, Inc.","['WCN', 'Waste Connections']"
WD,"Walker & Dunlop, Inc.","['WD', 'Walker & Dunlop']"
WDH,Waterdrop Inc.,"['WDH', 'Waterdrop']"
WDI,Western Asset Diversified Income Fund,"['WDI', 'Western Asset Diversified Income Fund']"
WDS,Woodside Energy Group Ltd,"['WDS', 'Woodside Energy']"
WEA,Western Asset Premier Bond Fund,"['WEA', 'Western Asset Premier Bond Fund']"
WEAV,"Weave Communications, Inc.","['WEAV', 'Weave Communications']"
WEC,"WEC Energy Group, Inc.","['WEC', 'WEC Energy']"
WEL,Integrated Wellness Acquisition Corp,"['WEL', 'Integrated Wellness Acquisition']"
WELL,Welltower Inc.,"['WELL', 'Welltower']"
WES,"Western Midstream Partners, LP","['WES', 'Western Midstream Partners']"
WEX,WEX Inc.,"['WEX', 'WEX']"
WF,Woori Financial Group Inc.,"['WF', 'Woori Financial']"
WFC,Wells Fargo & Company,"['WFC', 'Wells Fargo &']"
WFG,West Fraser Timber Co. Ltd.,"['WFG', 'West Fraser Timber']"
WGO,"Winnebago Industries, Inc.","['WGO', 'Winnebago Industries']"
WH,"Wyndham Hotels & Resorts, Inc.","['WH', 'Wyndham & Resorts']"
WHD,"Cactus, Inc.","['WHD', 'Cactus']"
WHG,"Westwood Holdings Group, Inc.","['WHG', 'Westwood Holdings']"
WHR,Whirlpool Corporation,"['WHR', 'Whirlpool']"
WIA,Western Asset Inflation-Linked Income Fund,"['WIA', 'Western Asset Inflation-Linked Income Fund']"
WIT,Wipro Limited,"['WIT', 'Wipro']"
WIW,Western Asset Inflation-Linked Opportunities & Income Fund,"['WIW', 'Western Asset Inflation-Linked Opportunities & Income Fund']"
WK,Workiva Inc.,"['WK', 'Workiva']"
WKC,World Kinect Corporation,"['WKC', 'World Kinect']"
WLK,Westlake Corporation,"['WLK', 'Westlake']"
WLKP,Westlake Chemical Partners LP,"['WLKP', 'Westlake Chemical Partners']"
WLY,"John Wiley & Sons, Inc.","['WLY', 'John Wiley & Sons']"
WLYB,"John Wiley & Sons, Inc.","['WLYB', 'John Wiley & Sons']"
WM,"Waste Management, Inc.","['WM', 'Waste Management']"
WMB,"The Williams Companies, Inc.","['WMB', 'Williams Companies']"
WMK,"Weis Markets, Inc.","['WMK', 'Weis Markets']"
WMS,"Advanced Drainage Systems, Inc.","['WMS', 'Advanced Drainage Systems']"
WMT,Walmart Inc.,"['WMT', 'Walmart']"
WNC,Wabash National Corporation,"['WNC', 'Wabash National']"
WNNR,Andretti Acquisition Corp.,"['WNNR', 'Andretti Acquisition']"
WNS,WNS (Holdings) Limited,"['WNS', 'WNS (Holdings)']"
WOLF,"Wolfspeed, Inc.","['WOLF', 'Wolfspeed']"
WOR,"Worthington Enterprises, Inc.","['WOR', 'Worthington']"
WOW,"WideOpenWest, Inc.","['WOW', 'WideOpenWest']"
WPC,W. P. Carey Inc.,"['WPC', 'W P Carey']"
WPM,Wheaton Precious Metals Corp.,"['WPM', 'Wheaton Precious Metals']"
WPP,WPP plc,"['WPP', 'WPP']"
WRB,W. R. Berkley Corporation,"['WRB', 'W R Berkley']"
WRBY,Warby Parker Inc.,"['WRBY', 'Warby Parker']"
WRK,WestRock Company,"['WRK', 'WestRock']"
WS,"Worthington Steel, Inc.","['WS', 'Worthington Steel']"
WSM,"Williams-Sonoma, Inc.","['WSM', 'Williams-Sonoma']"
WSO,"Watsco, Inc.","['WSO', 'Watsco']"
WSR,Whitestone REIT,"['WSR', 'Whitestone REIT']"
WST,"West Pharmaceutical Services, Inc.","['WST', 'West Pharmaceutical']"
WT,"WisdomTree, Inc.","['WT', 'WisdomTree']"
WTI,"W&T Offshore, Inc.","['WTI', 'W&T Offshore']"
WTM,"White Mountains Insurance Group, Ltd.","['WTM', 'White Mountains Insurance']"
WTRG,"Essential Utilities, Inc.","['WTRG', 'Essential Utilities']"
WTS,"Watts Water Technologies, Inc.","['WTS', 'Watts Water Technologies']"
WTTR,"Select Water Solutions, Inc.","['WTTR', 'Select Water Solutions']"
WU,The Western Union Company,"['WU', 'Western Union']"
WWW,"Wolverine World Wide, Inc.","['WWW', 'Wolverine World Wide']"
WY,Weyerhaeuser Company,"['WY', 'Weyerhaeuser']"
X,United States Steel Corporation,"['X', 'United States Steel']"
XFLT,XAI Octagon Floating Rate & Alternative Income Term Trust,"['XFLT', 'XAI Octagon Floating Rate & Alternative Income Term Trust']"
XHR,"Xenia Hotels & Resorts, Inc.","['XHR', 'Xenia & Resorts']"
XIN,"Xinyuan Real Estate Co., Ltd.","['XIN', 'Xinyuan Real Estate']"
XOM,Exxon Mobil Corporation,"['XOM', 'Exxon Mobil']"
XPER,Xperi Inc.,"['XPER', 'Xperi']"
XPEV,XPeng Inc.,"['XPEV', 'XPeng']"
XPO,"XPO, Inc.","['XPO', 'XPO']"
XPOF,"Xponential Fitness, Inc.","['XPOF', 'Xponential Fitness']"
XPRO,Expro Group Holdings N.V.,"['XPRO', 'Expro Holdings NV']"
XYF,X Financial,"['XYF', 'X Financial']"
XYL,Xylem Inc.,"['XYL', 'Xylem']"
YALA,Yalla Group Limited,"['YALA', 'Yalla']"
YELP,Yelp Inc.,"['YELP', 'Yelp']"
YETI,"YETI Holdings, Inc.","['YETI', 'YETI Holdings']"
YEXT,"Yext, Inc.","['YEXT', 'Yext']"
YMM,Full Truck Alliance Co. Ltd.,"['YMM', 'Full Truck Alliance']"
YOU,"Clear Secure, Inc.","['YOU', 'Clear Secure']"
YPF,YPF Sociedad Anónima,"['YPF', 'YPF Sociedad Anónima']"
YRD,Yiren Digital Ltd.,"['YRD', 'Yiren Digital']"
YSG,Yatsen Holding Limited,"['YSG', 'Yatsen Holding']"
YUM,"Yum! Brands, Inc.","['YUM', 'Yum! Brands']"
YUMC,"Yum China Holdings, Inc.","['YUMC', 'Yum China Holdings']"
ZBH,"Zimmer Biomet Holdings, Inc.","['ZBH', 'Zimmer Biomet Holdings']"
ZEPP,Zepp Health Corporation,"['ZEPP', 'Zepp Health']"
ZETA,Zeta Global Holdings Corp.,"['ZETA', 'Zeta Global Holdings']"
ZGN,Ermenegildo Zegna N.V.,"['ZGN', 'Ermenegildo Zegna NV']"
ZH,Zhihu Inc.,"['ZH', 'Zhihu']"
ZIM,ZIM Integrated Shipping Services Ltd.,"['ZIM', 'ZIM Integrated Shipping']"
ZIP,"ZipRecruiter, Inc.","['ZIP', 'ZipRecruiter']"
ZKH,ZKH Group Limited,"['ZKH', 'ZKH']"
ZTO,ZTO Express (Cayman) Inc.,"['ZTO', 'ZTO Express (Cayman)']"
ZTR,Virtus Global Dividend & Income Fund Inc.,"['ZTR', 'Virtus Global Dividend & Income Fund']"
ZTS,Zoetis Inc.,"['ZTS', 'Zoetis']"
ZUO,"Zuora, Inc.","['ZUO', 'Zuora']"
ZVIA,Zevia PBC,"['ZVIA', 'Zevia PBC']"
ZWS,Zurn Elkay Water Solutions Corporation,"['ZWS', 'Zurn Elkay Water Solutions']"
AACG,ATA Creativity Global,"['AACG', 'ATA Creativity Global']"
AACI,Armada Acquisition Corp. I,"['AACI', 'Armada Acquisition I']"
AACIW,Armada Acquisition Corp. I,"['AACIW', 'Armada Acquisition I']"
AADI,"Aadi Bioscience, Inc.","['AADI', 'Aadi Bioscience']"
AAGR,African Agriculture Holdings Inc.,"['AAGR', 'African Agriculture Holdings']"
AAGRW,African Agriculture Holdings Inc.,"['AAGRW', 'African Agriculture Holdings']"
AAL,American Airlines Group Inc.,"['AAL', 'American Airlines']"
AAME,Atlantic American Corporation,"['AAME', 'Atlantic American']"
AAOI,"Applied Optoelectronics, Inc.","['AAOI', 'Applied Optoelectronics']"
AAON,"AAON, Inc.","['AAON', 'AAON']"
AAPL,Apple Inc.,"['AAPL', 'Apple']"
ABAT,American Battery Technology Company,"['ABAT', 'American Battery Technology']"
ABCB,Ameris Bancorp,"['ABCB', 'Ameris Bancorp']"
ABCL,AbCellera Biologics Inc.,"['ABCL', 'AbCellera Biologics']"
ABEO,Abeona Therapeutics Inc.,"['ABEO', 'Abeona Therapeutics']"
ABIO,"ARCA biopharma, Inc.","['ABIO', 'ARCA biopharma']"
ABL,"Abacus Life, Inc.","['ABL', 'Abacus Life']"
ABLLL,"Abacus Life, Inc. 9.875% Fixed Rate Senior Notes due 2028","['ABLLL', 'Abacus Life 9875% Fixed Rate Senior Notes due 2028']"
ABLLW,"Abacus Life, Inc.","['ABLLW', 'Abacus Life']"
ABLV,Able View Global Inc.,"['ABLV', 'Able View Global']"
ABLVW,Able View Global Inc.,"['ABLVW', 'Able View Global']"
ABNB,"Airbnb, Inc.","['ABNB', 'Airbnb']"
ABOS,"Acumen Pharmaceuticals, Inc.","['ABOS', 'Acumen Pharmaceuticals']"
ABSI,Absci Corporation,"['ABSI', 'Absci']"
ABTS,Abits Group Inc.,"['ABTS', 'Abits']"
ABUS,Arbutus Biopharma Corporation,"['ABUS', 'Arbutus Biopharma']"
ABVC,"ABVC BioPharma, Inc.","['ABVC', 'ABVC BioPharma']"
ABVX,ABIVAX Société Anonyme,"['ABVX', 'ABIVAX Société Anonyme']"
ACAB,Atlantic Coastal Acquisition Corp. II,"['ACAB', 'Atlantic Coastal Acquisition II']"
ACABW,Atlantic Coastal Acquisition Corp. II,"['ACABW', 'Atlantic Coastal Acquisition II']"
ACAC,Acri Capital Acquisition Corporation,"['ACAC', 'Acri Capital Acquisition']"
ACAD,ACADIA Pharmaceuticals Inc.,"['ACAD', 'ACADIA Pharmaceuticals']"
ACAH,Atlantic Coastal Acquisition Corp.,"['ACAH', 'Atlantic Coastal Acquisition']"
ACAHW,Atlantic Coastal Acquisition Corp.,"['ACAHW', 'Atlantic Coastal Acquisition']"
ACAX,Alset Capital Acquisition Corp.,"['ACAX', 'Alset Capital Acquisition']"
ACAXU,Alset Capital Acquisition Corp.,"['ACAXU', 'Alset Capital Acquisition']"
ACAXW,Alset Capital Acquisition Corp.,"['ACAXW', 'Alset Capital Acquisition']"
ACB,Aurora Cannabis Inc.,"['ACB', 'Aurora Cannabis']"
ACBA,Ace Global Business Acquisition Limited,"['ACBA', 'Ace Global Business Acquisition']"
ACCD,"Accolade, Inc.","['ACCD', 'Accolade']"
ACDC,ProFrac Holding Corp.,"['ACDC', 'ProFrac Holding']"
ACET,"Adicet Bio, Inc.","['ACET', 'Adicet Bio']"
ACGL,Arch Capital Group Ltd.,"['ACGL', 'Arch Capital']"
ACGLN,Arch Capital Group Ltd.,"['ACGLN', 'Arch Capital']"
ACGLO,Arch Capital Group Ltd.,"['ACGLO', 'Arch Capital']"
ACHC,"Acadia Healthcare Company, Inc.","['ACHC', 'Acadia Healthcare']"
ACHL,Achilles Therapeutics plc,"['ACHL', 'Achilles Therapeutics']"
ACHV,"Achieve Life Sciences, Inc.","['ACHV', 'Achieve Life Sciences']"
ACIC,American Coastal Insurance Corporation,"['ACIC', 'American Coastal Insurance']"
ACIU,AC Immune SA,"['ACIU', 'AC Immune']"
ACIW,"ACI Worldwide, Inc.","['ACIW', 'ACI Worldwide']"
ACLS,"Axcelis Technologies, Inc.","['ACLS', 'Axcelis Technologies']"
ACLX,"Arcellx, Inc.","['ACLX', 'Arcellx']"
ACMR,"ACM Research, Inc.","['ACMR', 'ACM Research']"
ACNB,ACNB Corporation,"['ACNB', 'ACNB']"
ACNT,Ascent Industries Co.,"['ACNT', 'Ascent Industries']"
ACON,"Aclarion, Inc.","['ACON', 'Aclarion']"
ACOR,"Acorda Therapeutics, Inc.","['ACOR', 'Acorda Therapeutics']"
ACRS,"Aclaris Therapeutics, Inc.","['ACRS', 'Aclaris Therapeutics']"
ACRV,"Acrivon Therapeutics, Inc.","['ACRV', 'Acrivon Therapeutics']"
ACRX,"AcelRx Pharmaceuticals, Inc.","['ACRX', 'AcelRx Pharmaceuticals']"
ACST,Acasti Pharma Inc.,"['ACST', 'Acasti Pharma']"
ACT,"Enact Holdings, Inc.","['ACT', 'Enact Holdings']"
ACTG,Acacia Research Corporation,"['ACTG', 'Acacia Research']"
ACVA,ACV Auctions Inc.,"['ACVA', 'ACV Auctions']"
ACXP,"Acurx Pharmaceuticals, Inc.","['ACXP', 'Acurx Pharmaceuticals']"
ADAG,Adagene Inc.,"['ADAG', 'Adagene']"
ADAP,Adaptimmune Therapeutics plc,"['ADAP', 'Adaptimmune Therapeutics']"
ADBE,Adobe Inc.,"['ADBE', 'Adobe']"
ADD,"Color Star Technology Co., Ltd.","['ADD', 'Color Star Technology']"
ADEA,Adeia Inc.,"['ADEA', 'Adeia']"
ADES,"Advanced Emissions Solutions, Inc.","['ADES', 'Advanced Emissions Solutions']"
ADI,"Analog Devices, Inc.","['ADI', 'Analog Devices']"
ADIL,"Adial Pharmaceuticals, Inc.","['ADIL', 'Adial Pharmaceuticals']"
ADMA,"ADMA Biologics, Inc.","['ADMA', 'ADMA Biologics']"
ADN,"Advent Technologies Holdings, Inc.","['ADN', 'Advent Technologies Holdings']"
ADNWW,"Advent Technologies Holdings, Inc.","['ADNWW', 'Advent Technologies Holdings']"
ADOC,Edoc Acquisition Corp.,"['ADOC', 'Edoc Acquisition']"
ADOCR,Edoc Acquisition Corp.,"['ADOCR', 'Edoc Acquisition']"
ADOCW,Edoc Acquisition Corp.,"['ADOCW', 'Edoc Acquisition']"
ADP,"Automatic Data Processing, Inc.","['ADP', 'Automatic Data Processing']"
ADPT,Adaptive Biotechnologies Corporation,"['ADPT', 'Adaptive Biotechnologies']"
ADSE,ADS-TEC Energy PLC,"['ADSE', 'ADS-TEC Energy']"
ADSEW,ADS-TEC Energy PLC,"['ADSEW', 'ADS-TEC Energy']"
ADSK,"Autodesk, Inc.","['ADSK', 'Autodesk']"
ADTH,"AdTheorent Holding Company, Inc.","['ADTH', 'AdTheorent Holding']"
ADTHW,"AdTheorent Holding Company, Inc.","['ADTHW', 'AdTheorent Holding']"
ADTN,"ADTRAN Holdings, Inc.","['ADTN', 'ADTRAN Holdings']"
ADTX,"Aditxt, Inc.","['ADTX', 'Aditxt']"
ADUS,Addus HomeCare Corporation,"['ADUS', 'Addus HomeCare']"
ADV,Advantage Solutions Inc.,"['ADV', 'Advantage Solutions']"
ADVM,"Adverum Biotechnologies, Inc.","['ADVM', 'Adverum Biotechnologies']"
ADVWW,Advantage Solutions Inc.,"['ADVWW', 'Advantage Solutions']"
ADXN,Addex Therapeutics Ltd,"['ADXN', 'Addex Therapeutics']"
AEAE,AltEnergy Acquisition Corp.,"['AEAE', 'AltEnergy Acquisition']"
AEAEW,AltEnergy Acquisition Corp.,"['AEAEW', 'AltEnergy Acquisition']"
AEHL,Antelope Enterprise Holdings Limited,"['AEHL', 'Antelope Enterprise Holdings']"
AEHR,Aehr Test Systems,"['AEHR', 'Aehr Test Systems']"
AEI,Alset Inc.,"['AEI', 'Alset']"
AEIS,"Advanced Energy Industries, Inc.","['AEIS', 'Advanced Energy Industries']"
AEMD,"Aethlon Medical, Inc.","['AEMD', 'Aethlon Medical']"
AENT,Alliance Entertainment Holding Corporation,"['AENT', 'Alliance Entertainment Holding']"
AENTW,Alliance Entertainment Holding Corporation,"['AENTW', 'Alliance Entertainment Holding']"
AEP,"American Electric Power Company, Inc.","['AEP', 'American Electric Power']"
AERT,"Aeries Technology, Inc","['AERT', 'Aeries Technology']"
AERTW,"Aeries Technology, Inc","['AERTW', 'Aeries Technology']"
AEY,"ADDvantage Technologies Group, Inc.","['AEY', 'ADDvantage Technologies']"
AEYE,"AudioEye, Inc.","['AEYE', 'AudioEye']"
AEZS,Aeterna Zentaris Inc.,"['AEZS', 'Aeterna Zentaris']"
AFAR,Aura FAT Projects Acquisition Corp,"['AFAR', 'Aura FAT Projects Acquisition']"
AFBI,"Affinity Bancshares, Inc.","['AFBI', 'Affinity Bancshares']"
AFCG,"AFC Gamma, Inc.","['AFCG', 'AFC Gamma']"
AFIB,"Acutus Medical, Inc.","['AFIB', 'Acutus Medical']"
AFJKU,"Aimei Health Technology Co., Ltd","['AFJKU', 'Aimei Health Technology']"
AFMD,Affimed N.V.,"['AFMD', 'Affimed NV']"
AFRI,Forafric Global PLC,"['AFRI', 'Forafric Global']"
AFRIW,Forafric Global PLC,"['AFRIW', 'Forafric Global']"
AFRM,"Affirm Holdings, Inc.","['AFRM', 'Affirm Holdings']"
AFYA,Afya Limited,"['AFYA', 'Afya']"
AGAE,Allied Gaming & Entertainment Inc.,"['AGAE', 'Allied Gaming & Entertainment']"
AGBA,AGBA Group Holding Limited,"['AGBA', 'AGBA Holding']"
